48137,26585928,https://www.petfinder.com/cat/gypsy-26585928/tx/converse/south-texas-persian-rescue-tx512/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Female,Medium,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/1/?bust=1372965728&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/1/?bust=1372965728&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/1/?bust=1372965728&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/1/?bust=1372965728'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/2/?bust=1372965732&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/2/?bust=1372965732&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/2/?bust=1372965732&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/2/?bust=1372965732'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/3/?bust=1372965734&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/3/?bust=1372965734&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/3/?bust=1372965734&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/3/?bust=1372965734'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/1/?bust=1372965728&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/2/?bust=1372965732&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26585928/3/?bust=1372965734&width=300']"
48138,26584428,https://www.petfinder.com/cat/czarina-26584428/fl/new-port-richey/the-little-cats-rescue-inc-fl416/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Small,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26584428/1/?bust=1496678457&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26584428/1/?bust=1496678457&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26584428/1/?bust=1496678457&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26584428/1/?bust=1496678457'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26584428/1/?bust=1496678457&width=300']
48139,26571571,https://www.petfinder.com/cat/persian-boysadopted-26571571/ca/imperial-beach/wee-companions-small-animal-adoption-inc-ca971/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Senior,Male,Medium,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/1/?bust=1372820033&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/1/?bust=1372820033&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/1/?bust=1372820033&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/1/?bust=1372820033'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/2/?bust=1372820034&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/2/?bust=1372820034&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/2/?bust=1372820034&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/2/?bust=1372820034'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/1/?bust=1372820033&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26571571/2/?bust=1372820034&width=300']"
48140,26558769,https://www.petfinder.com/cat/snow-26558769/az/benson/benson-animal-shelter-az238/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Medium,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/1/?bust=1372722223&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/1/?bust=1372722223&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/1/?bust=1372722223&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/1/?bust=1372722223'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/2/?bust=1372722224&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/2/?bust=1372722224&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/2/?bust=1372722224&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/2/?bust=1372722224'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/3/?bust=1372722225&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/3/?bust=1372722225&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/3/?bust=1372722225&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/3/?bust=1372722225'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/1/?bust=1372722223&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/2/?bust=1372722224&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26558769/3/?bust=1372722225&width=300']"
48141,26551893,https://www.petfinder.com/cat/meowers-26551893/fl/melbourne/bbtlcs-dba-the-last-chance-sanctuary-fl919/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Medium,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26551893/1/?bust=1372766473&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26551893/1/?bust=1372766473&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26551893/1/?bust=1372766473&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26551893/1/?bust=1372766473'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26551893/1/?bust=1372766473&width=300']
48142,26550356,https://www.petfinder.com/cat/smokey-26550356/md/annapolis/patuxent-animal-welfare-society-inc-paws-md69/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Medium,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/2/?bust=1373403853&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/2/?bust=1373403853&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/2/?bust=1373403853&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/2/?bust=1373403853'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/1/?bust=1373403853&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/1/?bust=1373403853&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/1/?bust=1373403853&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/1/?bust=1373403853'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/2/?bust=1373403853&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26550356/1/?bust=1373403853&width=300']"
48143,26548126,https://www.petfinder.com/cat/oscar-26548126/ca/malibu/spunkys-rescue-ranch-ca1324/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Large,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/1/?bust=1389390219&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/1/?bust=1389390219&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/1/?bust=1389390219&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/1/?bust=1389390219'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/2/?bust=1389390220&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/2/?bust=1389390220&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/2/?bust=1389390220&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/2/?bust=1389390220'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/1/?bust=1389390219&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548126/2/?bust=1389390220&width=300']"
48144,26548102,https://www.petfinder.com/cat/axel-rose-26548102/ca/malibu/spunkys-rescue-ranch-ca1324/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Medium,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548102/1/?bust=1374796371&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548102/1/?bust=1374796371&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548102/1/?bust=1374796371&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548102/1/?bust=1374796371'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548102/1/?bust=1374796371&width=300']
48145,26548064,https://www.petfinder.com/cat/belushi-26548064/ca/malibu/spunkys-rescue-ranch-ca1324/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Large,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548064/1/?bust=1374796179&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548064/1/?bust=1374796179&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548064/1/?bust=1374796179&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548064/1/?bust=1374796179'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26548064/1/?bust=1374796179&width=300']
48146,26546376,https://www.petfinder.com/cat/felicity-26546376/ga/atlanta/best-friends-pet-adoption-center-ga63/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Small,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26546376/1/?bust=1372608653&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26546376/1/?bust=1372608653&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26546376/1/?bust=1372608653&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26546376/1/?bust=1372608653'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26546376/1/?bust=1372608653&width=300']
48147,26537709,https://www.petfinder.com/cat/persia-26537709/on/mississauga/city-of-mississauga-animal-services-on180/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Medium,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26537709/1/?bust=1372953117&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26537709/1/?bust=1372953117&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26537709/1/?bust=1372953117&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26537709/1/?bust=1372953117'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26537709/1/?bust=1372953117&width=300']
48148,26536537,https://www.petfinder.com/cat/hadiyen-26536537/fl/naples/brookes-legacy-animal-rescue-inc-fl605/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Small,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26536537/1/?bust=1372489659&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26536537/1/?bust=1372489659&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26536537/1/?bust=1372489659&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26536537/1/?bust=1372489659'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26536537/1/?bust=1372489659&width=300']
48149,26528230,https://www.petfinder.com/cat/p-kiddy-26528230/md/fallston/humane-society-of-harford-county-md61/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Senior,Male,Small,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26528230/1/?bust=1436451256&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26528230/1/?bust=1436451256&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26528230/1/?bust=1436451256&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26528230/1/?bust=1436451256'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26528230/1/?bust=1436451256&width=300']
48150,26527557,https://www.petfinder.com/cat/groupie-26527557/on/scarborough/for-the-animals-on174/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,Medium,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26527557/1/?bust=1437433900&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26527557/1/?bust=1437433900&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26527557/1/?bust=1437433900&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26527557/1/?bust=1437433900'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26527557/1/?bust=1437433900&width=300']
48151,26523629,https://www.petfinder.com/cat/popcorn-26523629/qc/montreal/chatopia-formerly-animal-adoption-montreal-qc35/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Medium,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/1/?bust=1372361245&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/1/?bust=1372361245&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/1/?bust=1372361245&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/1/?bust=1372361245'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/2/?bust=1372361250&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/2/?bust=1372361250&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/2/?bust=1372361250&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/2/?bust=1372361250'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/3/?bust=1372361255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/3/?bust=1372361255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/3/?bust=1372361255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/3/?bust=1372361255'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/1/?bust=1372361245&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/2/?bust=1372361250&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26523629/3/?bust=1372361255&width=300']"
48152,26519351,https://www.petfinder.com/cat/priscilla-in-peach-26519351/mo/lees-summit/kansas-city-siamese-rescue-mo76/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26519351/1/?bust=1372341010&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26519351/1/?bust=1372341010&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26519351/1/?bust=1372341010&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26519351/1/?bust=1372341010'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26519351/1/?bust=1372341010&width=300']
48153,26508902,https://www.petfinder.com/cat/stevie-front-paw-de-claw-26508902/ca/beverly-hills/helping-persian-cats-ca827/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/1/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/1/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/1/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/1/?bust=1432242274'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/2/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/2/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/2/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/2/?bust=1432242274'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/3/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/3/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/3/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/3/?bust=1432242274'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/1/?bust=1432242274&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/2/?bust=1432242274&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26508902/3/?bust=1432242274&width=300']"
48154,26506023,https://www.petfinder.com/cat/kisya-26506023/ca/beverly-hills/helping-persian-cats-ca827/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/1/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/1/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/1/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/1/?bust=1432242274'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/2/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/2/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/2/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/2/?bust=1432242274'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/1/?bust=1432242274&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26506023/2/?bust=1432242274&width=300']"
48155,26505925,https://www.petfinder.com/cat/biscuit-and-kahlua-bonded-pair-26505925/ca/beverly-hills/helping-persian-cats-ca827/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Large,Long,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/2/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/2/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/2/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/2/?bust=1432242274'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/1/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/1/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/1/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/1/?bust=1432242274'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/3/?bust=1432242274&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/3/?bust=1432242274&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/3/?bust=1432242274&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/3/?bust=1432242274'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/2/?bust=1432242274&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/1/?bust=1432242274&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26505925/3/?bust=1432242274&width=300']"
48156,26504966,https://www.petfinder.com/cat/celestial-26504966/bc/maple-ridge/katies-place-bc136/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Small,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26504966/1/?bust=1434240103&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26504966/1/?bust=1434240103&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26504966/1/?bust=1434240103&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26504966/1/?bust=1434240103'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26504966/1/?bust=1434240103&width=300']
48157,26498916,https://www.petfinder.com/cat/lucy-26498916/nj/flemington/friends-of-animal-control-solutions-nj704/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/1/?bust=1372178516&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/1/?bust=1372178516&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/1/?bust=1372178516&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/1/?bust=1372178516'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/2/?bust=1372178520&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/2/?bust=1372178520&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/2/?bust=1372178520&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/2/?bust=1372178520'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/1/?bust=1372178516&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26498916/2/?bust=1372178520&width=300']"
48158,26489074,https://www.petfinder.com/cat/mr-fluffy-pants-26489074/ca/north-hollywood/kumos-proud-tails-and-whiskers-inc-ca2149/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Male,Large,Medium,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26489074/1/?bust=1372099681&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26489074/1/?bust=1372099681&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26489074/1/?bust=1372099681&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26489074/1/?bust=1372099681'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26489074/1/?bust=1372099681&width=300']
48159,26488926,https://www.petfinder.com/cat/a20208290-rachelle-26488926/qc/montreal/spca-montreal-qc06/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Senior,Female,Small,,Persian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/1/?bust=1372247283&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/1/?bust=1372247283&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/1/?bust=1372247283&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/1/?bust=1372247283'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/2/?bust=1372247284&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/2/?bust=1372247284&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/2/?bust=1372247284&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/2/?bust=1372247284'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/3/?bust=1372247284&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/3/?bust=1372247284&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/3/?bust=1372247284&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/3/?bust=1372247284'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/1/?bust=1372247283&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/2/?bust=1372247284&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/26488926/3/?bust=1372247284&width=300']"
